"['Professor, Full Time']",2
"['Professor, Part Time']",2
"['Coordinator, Full Time']",2
"['Professor, Part Time']",2
"['Professor, Part Time']",2
"['Coordinator - Bayamón, Full Time']",2
"['Professor, Part Time']",2
"['Professor, Part Time']",2
"['Professor, Part Time']",2
"['Professor, Part Time']",2
"['Professor, Part Time']",2
"['Professor, Part Time']",2
"['Coordinator - Ponce, Full Time']",2
"['Professor, Full Time']",2
"['Professor, Part Time']",2
"['Professor, Full Time']",2
"['Professor, Head']",1
['Professor'],1
['Professor'],1
['Lord Professor'],1
['Assistant Professor'],1
['University Professor'],1
['Professor'],1
['Associate Professor'],1
['Professor'],1
['Research Professor'],1
['Gulf Professor'],1
['Professor'],1
['Professor'],1
['Professor'],1
['Professor'],1
['Distinguished Service Professor'],1
['Professor'],1
['University Emeritus Professor'],1
['Professor'],1
"['Professor, Civil and Environmental Engineering']",1
"['Professor, Civil and Environmental Engineering & Engineering and Public Policy']",1
"['Associate Professor, Civil and Environmental Engineering']",1
"['Hamerschlag University Professor, Civil and Environmental Engineering']",1
"['President Emeritus and University Professor, Civil and Environmental Engineering & Engineering and Public Policy']",1
"['Professor, Civil and Environmental Engineering']",1
"['Hamerschlag University Professor and Department Head, Civil and Environmental Engineering']",1
"['Professor, Civil and Environmental Engineering']",1
"['Dean, College of Engineering']",3
"['Professor, Civil and Environmental Engineering']",1
"['Hamerschlag University Professor Emeritus, Civil and Environmental Engineering']",1
"['Associate Research Professor, Civil and Environmental Engineering']",1
"['Research Assistant Professor, Civil and Environmental Engineering']",1
"['Walter J. Blenko, Sr. Professor, Civil and Environmental Engineering']",1
"['Professor, Civil and Environmental Engineering']",1
"['Professor, Civil and Environmental Engineering and Architecture']",1
"['Assistant Professor, Civil and Environmental Engineering']",1
"['Assistant Professor, Civil and Environmental Engineering']",1
"['H. John Heinz Professor, Civil and Environmental Engineering & Engineering and Public Policy']",1
['Assistant Professor'],1
['Courtesy Professor “ ECE; Assistant Professor “ CS'],1
['Adjunct Professor “ ECE'],2
['Professor “ BME; Courtesy Professor “ ECE'],1
"['Professor “ ECE, MSE; Associate Director “ DSSC']",1
['Adjunct Professor “ ECE'],2
"['Associate Professor “ ECE, ISR']",1
['Professor Emeritus “ Physics; Affiliated Faculty “ DSSC'],1
['U.A. and Helen Whitaker Professor “ ECE; Affiliated Faculty “ DSSC; Associate Dean of Faculty and Graduate Affairs “ CIT'],1
['Adjunct Professor “ ECE'],2
['Professor “ ECE; Associate Director “ JIE'],1
"['Distinguished Service Professor “ ECE, EPP']",1
['Associate Professor “ CS; Director “ CyLab; Professor “ ECE'],1
['Professor “ CS; Courtesy Professor “ ECE'],1
['ST Microelectronics Professor “ ECE; Affiliated Faculty “ DSSC'],2
['Courtesy Professor “ ECE'],1
['Adjunct Professor “ ECE'],2
['Professor “ RI; Courtesy Professor “ ECE'],1
['Assistant Research Professor “ CyLab; Associate Research Professor “ ECE'],1
['FORE Systems Professor “ CS; Courtesy Professor “ ECE'],1
"['Associate Professor “ CyLab, ECE, CS']",1
['John and Claire Bertucci Distinguished Professor “ MSE; Courtesy Professor “ ECE'],1
['Courtesy Professor “ ECE; Research Scientist “ RI'],1
['Associate Professor “ HCII; Courtesy Professor “ ECE'],1
['Courtesy Professor “ ECE; Senior Systems Scientist “ RI'],1
['Courtesy Professor “ ECE; Assistant Teaching Professor “ CS'],2
['Associate Teaching Professor “ ECE'],2
['Professor “ CS; Courtesy Professor “ ECE'],1
"['Adjunct Professor “ ECE, CS']",2
['Courtesy Professor “ ECE; Assistant Professor “ CS'],1
"['Howard M. Wilkoff Professor “ ECE, RI; Co-Director “ MEMS; Affiliated Faculty “ DSSC']",2
['Professor “ Physics; Courtesy Professor “ ECE'],1
['Associate Professor “ ECE; Faculty Director of ITS “ ECE'],1
"['Assistant Professor “ ISR, CS; Courtesy Professor “ ECE']",1
['Courtesy Professor “ ECE'],1
"['Affiliated Faculty “ CSD; Jatras Professor “ ECE, CSD; Director “ PDL']",2
['Assistant Teaching Professor “ ECE'],2
['Lord Professor “ ChemE; Professor “ Chemistry; Affiliated Faculty “ DSSC'],1
['Professor “ ECE'],1
['Professor “ CS; Courtesy Professor “ ECE; Affiliated Faculty “ DSSC'],2
['Professor “ ECE; Co-Director “ CyLab'],1
['Associate Professor “ CS; Courtesy Professor “ ECE'],1
['Professor Emeritus “ ECE'],1
['Adjunct Professor “ ECE'],2
['Assistant Professor “ ECE'],1
['Associate Professor “ CS; Courtesy Professor “ ECE'],1
['Professor “ MechE; Courtesy Professor “ ECE'],1
['Emeritus Faculty “ ECE'],2
"['Professor “ ECE, CS; Co-Director “ CALCM']",1
['Research Professor “ RI; Courtesy Professor “ ECE'],1
['Courtesy Professor “ ECE; Associate Professor “ CS'],1
"['Director “ CyLab Mobility Research Center; Distinguished Service Professor “ ECE, Carnegie Mellon Silicon Valley']",1
['Associate Teaching Professor “ ECE'],2
['Courtesy Professor “ ECE'],1
"['Assistant Professor “ ChemE, MSE; Courtesy Professor “ ECE']",1
['Adjunct Professor “ ECE'],2
['Vice President for Research “ CMU; Courtesy Professor “ ECE'],1
"['Assistant Research Professor “ CyLab, INI, ECE']",1
['Adjunct Faculty “ ECE'],2
"['U.A. and Helen Whitaker Professor “ CS, RI; Courtesy Professor “ ECE']",1
['Adjunct Faculty “ ECE'],2
['Courtesy Professor “ ECE; Senior Systems Scientist “ ICES'],1
"['Adjunct Professor “ ECE; Chancellor “ University of California, San Diego']",1
['Drew D. Perkins Professor “ ECE'],1
['Assistant Teaching Professor “ ECE'],2
"['Associate Professor “ ECE, CS']",1
['Hamerschlag University Professor “ ECE; University Professor “ BME'],1
['Adjunct Professor “ ECE'],2
['Professor “ ECE'],1
['Emeritus University Professor “ ECE; Affiliated Faculty “ DSSC'],1
['Professor Emeritus “ ECE'],1
['Associate Research Professor “ ECE'],1
['ALCOA Professor “ MSE; Courtesy Professor “ ECE; Affiliated Faculty “ DSSC'],2
['Assistant Professor “ JIE; Adjunct Professor “ ECE'],2
['Associate Professor “ ECE'],1
['Adjunct Faculty “ ECE'],2
['Systems Scientist “ ECE'],2
['Assistant Professor “ ECE'],1
['Principal Systems Scientist “ ECE'],2
['Professor Emeritus “ ECE'],1
['Professor “ ECE'],1
['David Edward Schramm Professor “ ECE; Associate Department Head for Academic Affairs “ ECE'],1
['Research Professor “ CS; Courtesy Professor “ ECE'],1
['Professor “ MSE; Affiliated Faculty “ DSSC'],2
['Principal Systems Scientist “ ECE'],2
['Adjunct Faculty “ ECE'],2
['Professor “ ECE; Lord Professor “ EPP'],1
['Professor “ CS; Courtesy Professor “ ECE'],1
"['Associate Department Head - Research & Strategic Initiatives “ ECE; Philip L. and Marsha Dowd University Professor “ ECE, BME; Affiliated Faculty “ DSSC']",1
['Professor “ CS; Courtesy Professor “ ECE; Co-Director “ CALCM'],1
['Professor “ ECE'],1
['Adjunct Professor “ ECE'],2
['Associate Teaching Professor “ ECE'],2
['Professor “ ECE'],1
['Professor “ ECE; Affiliated Faculty “ DSSC'],2
['Assistant Professor “ CEE; Courtesy Professor “ ECE'],1
"['Professor “ CS, ECE; Director “ Intel Research Pittsburgh']",1
['Affiliated Faculty “ DSSC; Associate Professor “ MechE'],2
['Adjunct Professor “ ECE'],2
['Associate Professor “ ECE'],1
['Adjunct Professor “ ECE'],2
['Courtesy Professor “ ECE'],1
['Professor “ EPP; Courtesy Professor “ ECE'],1
['Professor “ ECE; Director “ Nanofab'],1
['Tanoto Professor “ ECE'],1
"['Assistant Professor “ CS, ECE']",1
"['Professor “ ECE, CS; Co-Director “ GM-CM CRL; Director “ Real-Time and Multimedia Systems Laboratory']",1
['Courtesy Professor “ ECE; Associate Professor “ LTI'],1
['Courtesy Professor “ ECE; Mozah Bint Nasser University Professor “ CS'],1
['Adjunct Professor “ ECE'],2
['Professor Emeritus “ ECE'],1
['Associate Professor “ ECE'],1
['Adjunct Professor “ ECE'],2
['Associate Professor “ MSE; Affiliated Faculty “ DSSC'],1
['Assistant Professor “ ECE'],1
['Carnegie Professor “ CS; Courtesy Professor “ ECE'],1
['Research Professor “ ECE; Director “ CyLab Biometrics Center'],1
['Adjunct Professor “ ECE'],2
['Research Professor “ RI; Courtesy Professor “ ECE'],1
['Assistant Professor “ ECE'],1
['Associate Professor “ CS; Courtesy Professor “ ECE'],1
['Professor “ ECE'],1
"['Buhl University Professor “ ECE, CS; Director “ HCII']",1
"['Associate Professor “ ECE, RI, MechE']",1
['Professor “ EPP; Courtesy Professor “ ECE'],1
"['Professor “ MechE, RI; Courtesy Professor “ ECE; Affiliated Faculty “ DSSC']",2
['Courtesy Professor “ ECE; Professor “ MSE; Affiliated Faculty “ DSSC'],2
['Courtesy Professor “ ECE; Research Professor “ ICES; Director “ LINCS'],1
['Assistant Research Professor “ MSE; Affiliated Faculty “ DSSC'],2
['Adjunct Professor “ ECE'],2
['Courtesy Professor “ ECE; Assistant Professor “ RI'],1
['Adjunct Professor “ ECE'],2
"['Professor “ ECE, CS']",1
"['Professor “ ECE, LTI, CS, BME; Lecturer “ Music']",2
['Keithley Professor “ ECE'],1
['Associate Teaching Professor “ ECE; Lecturer “ Music'],2
"['Associate Research Professor “ CyLab, INI, ECE']",1
['Adjunct Professor “ ECE; Assistant Professor “ JIE'],2
['Professor Emeritus “ ECE'],1
['Professor “ ECE'],1
['Professor “ ECE; Albert and Ethel Grobstein Memorial Professor “ MSE; Director “ CNXT'],1
['Assistant Teaching Professor “ ECE'],2
['Professor “ CS; Courtesy Professor “ ECE'],1
['Adjunct Professor “ ECE'],2
['Assistant Professor “ JIE; Adjunct Professor “ ECE'],2
['Adjunct Professor “ ECE'],2
['Courtesy Professor “ ECE; Research Professor “ RI'],1
['Associate Professor “ ECE'],1
"['Emeritus University Professor “ ECE, EPP; Affiliated Faculty “ DSSC']",1
"[""President's Professor “ CS; Courtesy Professor “ ECE""]",1
['Assistant Professor “ JIE; Adjunct Professor “ ECE'],2
['Assistant Research Professor “ ECE'],1
['Professor “ ChemE; Courtesy Professor “ ECE'],1
['Adjunct Professor “ ECE; Associate Professor “ JIE'],1
['Associate Professor “ ECE; Assistant Professor “ BME'],1
['Associate Teaching Professor “ ECE'],2
['Adjunct Professor “ ECE'],2
['Associate Research Professor “ ECE'],1
['Professor “ CS; Courtesy Professor “ ECE'],1
"['Co-Director “ JIE; ABB Professor “ ECE; Professor “ MSE, Physics; Director “ DSSC']",1
"['Professor, Engineering and Public Policy, Civil and Environmental Engineering']",1
"['Professor, Tepper School of Business, Engineering and Public Policy']",1
"['Assistant Professor, Department of Engineering & Public Policy']",1
"['Collaborating Professor, Engineering and Public Policy, Robotics Institute, Materials Science and Engineering']",1
"['Distinguished Service Professor, Engineering and Public Policy']",1
"['J. Erik Jonsson University Professor of Urban Systems and Operations Research, The Heinz College']",1
"['Associate Professor, Institute of Software Research, Engineering and Public Policy']",1
"['Distinguished Service Professor, Engineering and Public Policy, Civil and Environmental Engineering']",1
"['Visiting Professor, Department of Engineering and Public Policy']",1
"['Associate Research Professor, School of Computer Science, Engineering & Public Policy']",1
"['University Professor, Civil and Environmental Engineering, Engineering and Public Policy']",1
"['Assistant Professor, Department of Engineering and Public Policy']",1
"['Professor, Chemical Engineering, Chemistry, Engineering and Public Policy']",1
"['Assistant Professor, Heinz College, Engineering and Public Policy']",1
"['Professor, Social and Decision Sciences, Engineering and Public Policy']",1
"['Howard Heinz University Professor, Department of Engineering and Public Policy, Institute of Politics and Strategy']",1
"['Associate Research Professor, Engineering and Public Policy']",1
"['Hamerschlag University Professor of Engineering Emeritus, Engineering and Public Policy, Civil and Environmental Engineering, Heinz School']",1
"['Distinguished Service Professor, Engineering and Public Policy, Electrical and Computer Engineering']",1
"['Professor, Social and Decision Sciences, Engineering and Public Policy']",1
"['Dean, H. John Heinz III College']",3
"['Associate Department Head, Engineering and Public Policy']",3
"['Professor, Mechanical Engineering, Engineering and Public Policy']",1
['Hamerschlag University Professor of Engineering'],1
"['Research Professor, Chemical Engineering']",1
"['Professor, Engineering and Public Policy; Electrical and Computer Engineering']",1
"['Department Head and Raymond J. Lane Distinguished Professor, Mechanical Engineering']",1
['Alumni Chair Professor of Environmental Engineering and Science'],1
"['Department Head, Engineering and Public Policy']",3
"['Distinguished Service Professor of Sustainable Energy Systems, Chemical Engineering; Engineering and Public Policy']",1
"['Professor, Engineering and Public Policy; Industrial Administration; Electrical and Computer Engineering']",1
"['H John Heinz III Professor of Environmental Engineering, Carnegie Mellon University']",1
"['Research Professor, Institute of Complex Engineered Systems, Engineering and Public Policy']",1
"['President, Carnegie Mellon University']",3
"['Richard S. Caliguiri University Professor of History and Policy, History; Engineering and Public Policy; Heinz College']",1
"['Professor, Engineering and Public Policy; Materials Science and Engineering']",1
"['Executive Director and Distinguished Service Professor, Engineering and Technology Innovation Management Program']",3
"['Assistant Research Professor, Engineering and Public Policy']",1
['Associate Professor of Materials Science and Biomedical Engineering'],1
['Professor of Materials Science and Engineering'],1
"['Assistant Professor, Department of Biomedical Engineering and Materials Science & Engineering']",1
['John and Claire Bertucci Distinguished Professor of Materials Science and Engineering'],1
"['Professor, Materials Science and Engineering']",1
['Associate Professor of Materials Science & Engineering and Biomedical Engineering'],1
['U.S. Steel Professor of Materials Science and Engineering'],1
['Professor of Materials Science and Engineering'],1
['Teaching Professor of Materials Science and Engineering'],1
['Associate Research Professor of Materials Science and Engineering'],1
"['Executive Director of the Masters program in Energy Science, Technology and Policy']",3
['ALCOA Professor of Physical Metallurgy'],1
['Professor of Materials Science and Engineering'],1
['Associate Research Professor of Materials Science and Engineering'],1
['POSCO Professor of Materials Science and Engineering'],1
['W.W. Mullins Professor and Department Head of Materials Science and Engineering'],1
['Professor of Materials Science and Engineering'],1
['Professor of Materials Science and Engineering'],1
['Professor of Materials Science and Engineering'],1
['Assistant Research Professor of Materials Science and Engineering'],1
['Professor of Materials Science and Engineering'],1
['Grobstein Professor of Materials Science and Engineering & Professor of Electrical and Computer Engineering'],1
['Assistant Professor of Materials Science and Engineering'],1
['Professor of Materials Science and Engineering and Engineering and Public Policy'],1
['Professor Emeritus of Materials Science and Engineering'],1
"['Professor, Mechanical Engineering, Chemical Engineering']",1
"['Associate Teaching Professor, Mechanical Engineering']",2
"['Professor, Mechanical Engineering']",1
"['George Tallman and Florence Barrett Ladd Professor, Mechanical Engineering']",1
"['Associate Professor, Mechanical Engineering']",1
"['Professor, Mechanical Engineering']",1
"['Vice Provost for International Programs and Strategy; Professor, Mechanical Engineering & Biomedical Engineering']",3
"['Assistant Professor, Mechanical Engineering']",1
"['Assistant Professor, Mechanical Engineering']",1
"['Professor, Mechanical Engineering']",1
"['William J. Brown Professor, Mechanical Engineering']",1
"['Associate Professor, Mechanical Engineering']",1
"['Associate Professor, Mechanical Engineering']",1
"['Associate Professor, Mechanical Engineering']",1
"['Professor, Mechanical Engineering']",1
"['Professor, Mechanical Engineering, Engineering & Public Policy']",1
"['Ver Planck Professor, Mechanical Engineering']",1
"['Assistant Research Professor, Mechanical Engineering']",1
"['Professor, Mechanical Engineering']",1
